"STATISTIC","Statistic Label","C02199V02655","Sex","C03367V04052","County and City","TLIST(A1)","CensusYear","C02076V03371","Age Group","UNIT","VALUE"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","205","0 - 4 years","Number","6857"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","245","5 - 9 years","Number","6123"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","265","10 - 14 years","Number","5987"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","300","15 - 19 years","Number","6399"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","365","20 - 24 years","Number","7048"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","410","25 - 29 years","Number","7533"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","440","30 - 34 years","Number","7805"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","460","35 - 39 years","Number","6994"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","475","40 - 44 years","Number","6436"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","495","45 - 49 years","Number","6223"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","515","50 - 54 years","Number","5763"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","530","55 - 59 years","Number","5273"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","550","60 - 64 years","Number","4820"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","565","65 - 69 years","Number","3923"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","580","70 - 74 years","Number","3020"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","595","75 - 79 years","Number","2359"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","610","80 - 84 years","Number","1772"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2011","2011","630","85 years and over","Number","1659"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","-","All ages","Number","97559"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","205","0 - 4 years","Number","6449"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","245","5 - 9 years","Number","6785"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","265","10 - 14 years","Number","6055"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","300","15 - 19 years","Number","6441"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","365","20 - 24 years","Number","6243"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","410","25 - 29 years","Number","5813"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","440","30 - 34 years","Number","7345"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","460","35 - 39 years","Number","7622"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","475","40 - 44 years","Number","6927"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","495","45 - 49 years","Number","6341"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","515","50 - 54 years","Number","6117"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","530","55 - 59 years","Number","5636"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","550","60 - 64 years","Number","5100"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","565","65 - 69 years","Number","4666"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","580","70 - 74 years","Number","3682"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","595","75 - 79 years","Number","2661"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","610","80 - 84 years","Number","1895"
"E2022","Population 2011 to 2016","2","Female","LK","Limerick City and County","2016","2016","630","85 years and over","Number","1781"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","-","All ages","Number","79170"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","205","0 - 4 years","Number","5811"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","245","5 - 9 years","Number","5537"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","265","10 - 14 years","Number","5442"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","300","15 - 19 years","Number","4823"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","365","20 - 24 years","Number","4332"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","410","25 - 29 years","Number","5457"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","440","30 - 34 years","Number","5842"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","460","35 - 39 years","Number","5873"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","475","40 - 44 years","Number","5696"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","495","45 - 49 years","Number","5413"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","515","50 - 54 years","Number","4920"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","530","55 - 59 years","Number","4516"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","550","60 - 64 years","Number","4132"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","565","65 - 69 years","Number","3330"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","580","70 - 74 years","Number","2542"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","595","75 - 79 years","Number","2226"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","610","80 - 84 years","Number","1697"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2011","2011","630","85 years and over","Number","1581"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","-","All ages","Number","79885"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","205","0 - 4 years","Number","5282"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","245","5 - 9 years","Number","5828"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","265","10 - 14 years","Number","5530"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","300","15 - 19 years","Number","5097"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","365","20 - 24 years","Number","3760"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","410","25 - 29 years","Number","4111"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","440","30 - 34 years","Number","5442"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","460","35 - 39 years","Number","5966"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","475","40 - 44 years","Number","5881"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","495","45 - 49 years","Number","5612"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","515","50 - 54 years","Number","5319"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","530","55 - 59 years","Number","4828"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","550","60 - 64 years","Number","4343"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","565","65 - 69 years","Number","3938"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","580","70 - 74 years","Number","3118"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","595","75 - 79 years","Number","2300"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","610","80 - 84 years","Number","1808"
"E2022","Population 2011 to 2016","2","Female","TY","Tipperary","2016","2016","630","85 years and over","Number","1722"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","-","All ages","Number","57331"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","205","0 - 4 years","Number","4206"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","245","5 - 9 years","Number","3999"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","265","10 - 14 years","Number","3789"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","300","15 - 19 years","Number","3493"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","365","20 - 24 years","Number","3465"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","410","25 - 29 years","Number","4008"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","440","30 - 34 years","Number","4589"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","460","35 - 39 years","Number","4286"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","475","40 - 44 years","Number","4050"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","495","45 - 49 years","Number","3978"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","515","50 - 54 years","Number","3493"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","530","55 - 59 years","Number","3167"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","550","60 - 64 years","Number","2829"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","565","65 - 69 years","Number","2429"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","580","70 - 74 years","Number","1836"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","595","75 - 79 years","Number","1560"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","610","80 - 84 years","Number","1089"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2011","2011","630","85 years and over","Number","1065"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","-","All ages","Number","58525"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","205","0 - 4 years","Number","3693"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","245","5 - 9 years","Number","4261"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","265","10 - 14 years","Number","4051"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","300","15 - 19 years","Number","3685"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","365","20 - 24 years","Number","3018"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","410","25 - 29 years","Number","3189"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","440","30 - 34 years","Number","3985"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","460","35 - 39 years","Number","4629"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","475","40 - 44 years","Number","4257"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","495","45 - 49 years","Number","4096"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","515","50 - 54 years","Number","3932"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","530","55 - 59 years","Number","3443"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","550","60 - 64 years","Number","3105"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","565","65 - 69 years","Number","2850"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","580","70 - 74 years","Number","2311"
"E2022","Population 2011 to 2016","2","Female","WD","Waterford City and County","2016","2016","595","75 - 79 years","Number","1654"
